CUSTOM.dateTime,OSD.flyTime,OSD.latitude,OSD.longitude,OSD.height,OSD.heightMax,OSD.vpsHeight,OSD.altitude,OSD.xSpeed,OSD.xSpeedMax,OSD.ySpeed,OSD.ySpeedMax,OSD.zSpeed,OSD.zSpeedMax,OSD.pitch,OSD.roll,OSD.yaw,OSD.flycState,OSD.flycCommand,OSD.flightAction,OSD.isGPSUsed,OSD.nonGPSCause,OSD.gpsNum,OSD.gpsLevel,OSD.droneType,OSD.isSwaveWork,OSD.waveError,OSD.goHomeStatus,OSD.batteryType,OSD.isOnGround,OSD.isMotorOn,OSD.isMotorBlocked,OSD.motorStartFailedCause,OSD.isImuPreheated,OSD.imuInitFailReason,OSD.isAcceleratorOverRange,OSD.isBarometerDeadInAir,OSD.isCompassError,OSD.isGoHomeHeightModified,OSD.canIOCWork,OSD.isNotEnoughForce,OSD.isOutOfLimit,OSD.isPropellerCatapult,OSD.isVibrating,OSD.isVisionUsed,OSD.voltageWarning,GIMBAL.mode,GIMBAL.pitch,GIMBAL.roll,GIMBAL.yaw,GIMBAL.isPitchAtLimit,GIMBAL.isRollAtLimit,GIMBAL.isYawAtLimit,GIMBAL.isStuck,CAMERA.isPhoto,CAMERA.isVideo,CAMERA.sdCardIsInserted,CAMERA.sdCardState,RC.downlinkSignal,RC.uplinkSignal,RC.aileron,RC.elevator,RC.throttle,RC.rudder,BATTERY.chargeLevel,BATTERY.voltage,BATTERY.current,BATTERY.currentCapacity,BATTERY.fullCapacity,BATTERY.cellNum,BATTERY.isCellVoltageEstimated,BATTERY.cellVoltage1,BATTERY.cellVoltage2,BATTERY.cellVoltageDeviation,BATTERY.maxCellVoltageDeviation,BATTERY.temperature,BATTERY.minTemperature,BATTERY.maxTemperature,HOME.latitude,HOME.longitude,HOME.altitude,HOME.heightLimit,HOME.isHomeRecord,HOME.goHomeMode,HOME.isDynamicHomePointEnabled,HOME.isNearDistanceLimit,HOME.isNearHeightLimit,HOME.isCompassCalibrating,HOME.compassCalibrationState,HOME.isMultipleModeEnabled,HOME.isBeginnerMode,HOME.isIOCEnabled,HOME.IOCMode,HOME.goHomeHeight,HOME.IOCCourseLockAngle,HOME.maxAllowedHeight,HOME.currentFlightRecordIndex,RECOVER.appPlatform,RECOVER.appVersion,RECOVER.aircraftName,RECOVER.aircraftSerial,RECOVER.cameraSerial,RECOVER.rcSerial,RECOVER.batterySerial,APP.tip,APP.warn,DETAILS.totalTime,DETAILS.totalDistance,DETAILS.maxHeight,DETAILS.maxHorizontalSpeed,DETAILS.maxVerticalSpeed,DETAILS.photoNum,DETAILS.videoTime,DETAILS.aircraftName,DETAILS.aircraftSerial,DETAILS.cameraSerial,DETAILS.rcSerial,DETAILS.appPlatform,DETAILS.appVersion
2025-06-20T01:10:26.738Z,302.9,1.557623439904449,103.6407727120192,0.0,0.0,0.1,31.975708,0.0,0.0,0.0,0.0,0.0,0.0,-1.3,1.4,-71.6,AssistedTakeoff,GoHome,None,true,Already,32,5,Mini4Pro,true,false,Standby,Smart,true,true,false,None,true,MonitorError,false,false,false,false,false,false,false,false,false,false,0,YawFollow,0.0,0.0,-67.7,false,false,false,false,false,false,true,Full,0,90,1024,1024,1024,1024,73,7.987,1.628,1845,2542,2,false,3.992,3.99,0.002,0.002,50.4,50.4,50.4,1.557622187294087,103.64077920006686,31.975708,120.0,true,FixedHeight,false,false,false,false,,true,false,false,,100,,120.0,41,DJIFly,1.16.0,DJI Mini 4 Pro,1581F6Z9C2475003,6TVFM5L0M2X4BC,6UZBM7202100WJ,7BVPM66DA2003H,,,4.2,0.00018474658,0.0,0.0,0.0,0,0,DJI Mini 4 Pro,1581F6Z9C2475003,6TVFM5L0M2X4BC,6UZBM7202100WJ,DJIFly,1.16.0
2025-06-20T01:10:26.839Z,303.0,1.5576233719434764,103.64077276108576,0.0,0.0,0.1,31.975708,0.0,0.0,0.0,0.0,0.0,0.0,-1.3,1.4,-71.6,AssistedTakeoff,GoHome,None,true,Already,32,5,Mini4Pro,true,false,Standby,Smart,true,true,false,None,true,MonitorError,false,false,false,false,false,false,false,false,false,false,0,YawFollow,0.0,0.0,-67.7,false,false,false,false,false,false,true,Full,90,90,1024,1024,1024,1024,73,7.982,2.532,1844,2542,2,false,3.992,3.99,0.002,0.002,50.4,50.4,50.4,1.557622187294087,103.64077920006686,31.975708,120.0,true,FixedHeight,false,false,false,false,,true,false,false,,100,,120.0,41,DJIFly,1.16.0,DJI Mini 4 Pro,1581F6Z9C2475003,6TVFM5L0M2X4BC,6UZBM7202100WJ,7BVPM66DA2003H,,,4.2,0.00018474658,0.0,0.0,0.0,0,0,DJI Mini 4 Pro,1581F6Z9C2475003,6TVFM5L0M2X4BC,6UZBM7202100WJ,DJIFly,1.16.0
2025-06-20T01:10:26.940Z,303.1,1.5576234024966122,103.64077280388749,0.0,0.0,0.1,31.975708,0.0,0.0,0.0,0.0,0.0,0.0,-1.3,1.4,-71.6,AssistedTakeoff,GoHome,None,true,Already,32,5,Mini4Pro,true,false,Standby,Smart,true,true,false,None,true,MonitorError,false,false,false,false,false,false,false,false,false,false,0,YawFollow,0.0,0.0,-67.7,false,false,false,false,false,false,true,Full,90,90,1024,1024,1024,1024,73,7.982,2.532,1844,2542,2,false,3.992,3.99,0.002,0.002,50.4,50.4,50.4,1.557622187294087,103.64077920006686,31.975708,120.0,true,FixedHeight,false,false,false,false,,true,false,false,,100,,120.0,41,DJIFly,1.16.0,DJI Mini 4 Pro,1581F6Z9C2475003,6TVFM5L0M2X4BC,6UZBM7202100WJ,7BVPM66DA2003H,,,4.2,0.00018474658,0.0,0.0,0.0,0,0,DJI Mini 4 Pro,1581F6Z9C2475003,6TVFM5L0M2X4BC,6UZBM7202100WJ,DJIFly,1.16.0
2025-06-20T01:10:27.041Z,303.2,1.5576233643150648,103.64077283317617,0.0,0.0,0.1,31.975708,0.0,0.0,0.0,0.0,0.0,0.0,-1.3,1.4,-71.6,AssistedTakeoff,GoHome,None,true,Already,32,5,Mini4Pro,true,false,Standby,Smart,true,true,false,None,true,MonitorError,false,false,false,false,false,false,false,false,false,false,0,YawFollow,0.0,0.0,-67.7,false,false,false,false,false,false,true,Full,90,90,1024,1024,856,1172,73,7.982,2.532,1844,2542,2,false,3.992,3.99,0.002,0.002,50.4,50.4,50.4,1.557622187294087,103.64077920006686,31.975708,120.0,true,FixedHeight,false,false,false,false,,true,false,false,,100,,120.0,41,DJIFly,1.16.0,DJI Mini 4 Pro,1581F6Z9C2475003,6TVFM5L0M2X4BC,6UZBM7202100WJ,7BVPM66DA2003H,,,4.2,0.00018474658,0.0,0.0,0.0,0,0,DJI Mini 4 Pro,1581F6Z9C2475003,6TVFM5L0M2X4BC,6UZBM7202100WJ,DJIFly,1.16.0
2025-06-20T01:10:27.143Z,303.3,1.557623389570826,103.64077284776587,0.0,0.0,0.1,31.975708,0.0,0.0,0.0,0.0,0.0,0.0,-1.3,1.4,-71.6,AssistedTakeoff,GoHome,None,true,Already,32,5,Mini4Pro,true,false,Standby,Smart,true,true,false,None,true,MonitorError,false,false,false,false,false,false,false,false,false,false,0,YawFollow,0.0,0.0,-67.7,false,false,false,false,false,false,true,Full,90,90,642,499,364,1604,73,7.982,2.532,1844,2542,2,false,3.992,3.99,0.002,0.002,50.4,50.4,50.4,1.557622187294087,103.64077920006686,31.975708,120.0,true,FixedHeight,false,false,false,false,,true,false,false,,100,,120.0,41,DJIFly,1.16.0,DJI Mini 4 Pro,1581F6Z9C2475003,6TVFM5L0M2X4BC,6UZBM7202100WJ,7BVPM66DA2003H,,,4.2,0.00018474658,0.0,0.0,0.0,0,0,DJI Mini 4 Pro,1581F6Z9C2475003,6TVFM5L0M2X4BC,6UZBM7202100WJ,DJIFly,1.16.0
2025-06-20T01:10:27.245Z,303.4,1.5576233511799216,103.6407727581676,0.0,0.0,0.1,31.975708,0.0,0.0,0.0,0.0,0.0,0.0,-1.3,1.4,-71.6,AssistedTakeoff,GoHome,None,true,Already,32,5,Mini4Pro,true,false,Standby,Smart,true,true,false,None,true,MonitorError,false,false,false,false,false,false,false,false,false,false,0,YawFollow,0.0,0.0,-67.7,false,false,false,false,false,false,true,Full,90,90,492,364,364,1680,73,7.982,2.532,1844,2542,2,false,3.992,3.99,0.002,0.002,50.4,50.4,50.4,1.557622187294087,103.64077920006686,31.975708,120.0,true,FixedHeight,false,false,false,false,,true,false,false,,100,,120.0,41,DJIFly,1.16.0,DJI Mini 4 Pro,1581F6Z9C2475003,6TVFM5L0M2X4BC,6UZBM7202100WJ,7BVPM66DA2003H,,,4.2,0.00018474658,0.0,0.0,0.0,0,0,DJI Mini 4 Pro,1581F6Z9C2475003,6TVFM5L0M2X4BC,6UZBM7202100WJ,DJIFly,1.16.0
2025-06-20T01:10:27.346Z,303.5,1.5576233587901285,103.64077275928067,0.0,0.0,0.1,31.975708,0.0,0.0,0.0,0.0,0.0,0.0,-1.3,1.4,-71.6,AssistedTakeoff,GoHome,None,true,Already,32,5,Mini4Pro,true,false,Standby,Smart,true,true,false,None,true,MonitorError,false,false,false,false,false,false,false,false,false,false,0,YawFollow,0.0,0.0,-67.7,false,false,false,false,false,false,true,Full,90,90,426,364,364,1684,73,7.982,2.532,1844,2542,2,false,3.992,3.99,0.002,0.002,50.4,50.4,50.4,1.557622187294087,103.64077920006686,31.975708,120.0,true,FixedHeight,false,false,false,false,,true,false,false,,100,,120.0,41,DJIFly,1.16.0,DJI Mini 4 Pro,1581F6Z9C2475003,6TVFM5L0M2X4BC,6UZBM7202100WJ,7BVPM66DA2003H,,,4.2,0.00018474658,0.0,0.0,0.0,0,0,DJI Mini 4 Pro,1581F6Z9C2475003,6TVFM5L0M2X4BC,6UZBM7202100WJ,DJIFly,1.16.0
2025-06-20T01:10:27.447Z,303.6,1.5576233254062561,103.64077274794441,0.0,0.0,0.1,31.975708,0.0,0.0,0.0,0.0,0.0,0.0,-1.3,1.4,-71.6,AssistedTakeoff,GoHome,None,true,Already,32,5,Mini4Pro,true,false,Standby,Smart,true,true,false,None,true,MonitorError,false,false,false,false,false,false,false,false,false,false,0,YawFollow,0.0,0.0,-67.7,false,false,false,false,false,false,true,Full,90,90,410,364,364,1684,73,7.982,2.532,1844,2542,2,false,3.992,3.99,0.002,0.002,50.4,50.4,50.4,1.557622187294087,103.64077920006686,31.975708,120.0,true,FixedHeight,false,false,false,false,,true,false,false,,100,,120.0,41,DJIFly,1.16.0,DJI Mini 4 Pro,1581F6Z9C2475003,6TVFM5L0M2X4BC,6UZBM7202100WJ,7BVPM66DA2003H,,,4.2,0.00018474658,0.0,0.0,0.0,0,0,DJI Mini 4 Pro,1581F6Z9C2475003,6TVFM5L0M2X4BC,6UZBM7202100WJ,DJIFly,1.16.0
2025-06-20T01:10:27.548Z,303.7,1.5576233369526151,103.64077275565866,0.0,0.0,0.1,31.975708,0.0,0.0,0.0,0.0,0.0,0.0,-1.3,1.4,-71.6,AssistedTakeoff,GoHome,None,true,Already,32,5,Mini4Pro,true,false,Standby,Smart,true,true,false,None,true,MonitorError,false,false,false,false,false,false,false,false,false,false,0,YawFollow,0.0,0.0,-67.7,false,false,false,false,false,false,true,Full,0,90,409,364,364,1684,73,7.982,2.532,1844,2542,2,false,3.992,3.99,0.002,0.002,50.4,50.4,50.4,1.557622187294087,103.64077920006686,31.975708,120.0,true,FixedHeight,false,false,false,false,,true,false,false,,100,,120.0,41,DJIFly,1.16.0,DJI Mini 4 Pro,1581F6Z9C2475003,6TVFM5L0M2X4BC,6UZBM7202100WJ,7BVPM66DA2003H,,,4.2,0.00018474658,0.0,0.0,0.0,0,0,DJI Mini 4 Pro,1581F6Z9C2475003,6TVFM5L0M2X4BC,6UZBM7202100WJ,DJIFly,1.16.0
2025-06-20T01:10:27.649Z,303.8,1.5576233539074524,103.64077276403391,0.0,0.0,0.1,31.975708,0.0,0.0,0.0,0.0,0.0,0.0,-1.3,1.4,-71.6,AssistedTakeoff,GoHome,None,true,Already,32,5,Mini4Pro,true,false,Standby,Smart,true,true,false,None,true,MonitorError,false,false,false,false,false,false,false,false,false,false,0,YawFollow,0.0,0.0,-67.7,false,false,false,false,false,false,true,Full,0,90,409,364,364,1684,73,7.982,2.532,1844,2542,2,false,3.992,3.99,0.002,0.002,50.4,50.4,50.4,1.557622187294087,103.64077920006686,31.975708,120.0,true,FixedHeight,false,false,false,false,,true,false,false,,100,,120.0,41,DJIFly,1.16.0,DJI Mini 4 Pro,1581F6Z9C2475003,6TVFM5L0M2X4BC,6UZBM7202100WJ,7BVPM66DA2003H,,,4.2,0.00018474658,0.0,0.0,0.0,0,0,DJI Mini 4 Pro,1581F6Z9C2475003,6TVFM5L0M2X4BC,6UZBM7202100WJ,DJIFly,1.16.0
2025-06-20T01:10:27.750Z,303.9,1.5576233423751487,103.64077278938564,0.0,0.0,0.1,31.975708,0.0,0.0,0.0,0.0,0.0,0.0,-1.3,1.4,-71.6,AssistedTakeoff,GoHome,None,true,Already,32,5,Mini4Pro,true,false,Standby,Smart,true,true,false,None,true,MonitorError,false,false,false,false,false,false,false,false,false,false,0,YawFollow,0.0,0.0,-67.7,false,false,false,false,false,false,true,Full,0,90,411,364,364,1684,73,7.982,2.532,1844,2542,2,false,3.992,3.991,0.001,0.002,50.4,50.4,50.4,1.557622187294087,103.64077920006686,31.975708,120.0,true,FixedHeight,false,false,false,false,,true,false,false,,100,,120.0,41,DJIFly,1.16.0,DJI Mini 4 Pro,1581F6Z9C2475003,6TVFM5L0M2X4BC,6UZBM7202100WJ,7BVPM66DA2003H,,,4.2,0.00018474658,0.0,0.0,0.0,0,0,DJI Mini 4 Pro,1581F6Z9C2475003,6TVFM5L0M2X4BC,6UZBM7202100WJ,DJIFly,1.16.0
2025-06-20T01:10:27.852Z,304.0,1.5576233365930674,103.64077281296335,0.0,0.0,0.1,31.975708,0.0,0.0,0.0,0.0,0.0,0.0,-1.3,1.4,-71.6,AssistedTakeoff,GoHome,None,true,Already,32,5,Mini4Pro,true,false,Standby,Smart,true,true,false,None,true,MonitorError,false,false,false,false,false,false,false,false,false,false,0,YawFollow,0.0,0.0,-67.7,false,false,false,false,false,false,true,Full,90,90,411,364,364,1684,73,7.982,2.532,1844,2542,2,false,3.992,3.991,0.001,0.002,50.4,50.4,50.4,1.557622187294087,103.64077920006686,31.975708,120.0,true,FixedHeight,false,false,false,false,,true,false,false,,100,,120.0,41,DJIFly,1.16.0,DJI Mini 4 Pro,1581F6Z9C2475003,6TVFM5L0M2X4BC,6UZBM7202100WJ,7BVPM66DA2003H,,,4.2,0.00018474658,0.0,0.0,0.0,0,0,DJI Mini 4 Pro,1581F6Z9C2475003,6TVFM5L0M2X4BC,6UZBM7202100WJ,DJIFly,1.16.0
2025-06-20T01:10:27.952Z,304.1,1.557623353095324,103.64077289258377,0.0,0.0,0.1,31.975708,0.0,0.0,0.0,0.0,0.0,0.0,-1.3,1.4,-71.6,AssistedTakeoff,GoHome,None,true,Already,32,5,Mini4Pro,true,false,Standby,Smart,true,true,false,None,true,MonitorError,false,false,false,false,false,false,false,false,false,false,0,YawFollow,0.0,0.0,-67.7,false,false,false,false,false,false,true,Full,90,90,409,364,364,1684,73,7.982,2.532,1844,2542,2,false,3.992,3.991,0.001,0.002,50.4,50.4,50.4,1.557622187294087,103.64077920006686,31.975708,120.0,true,FixedHeight,false,false,false,false,,true,false,false,,100,,120.0,41,DJIFly,1.16.0,DJI Mini 4 Pro,1581F6Z9C2475003,6TVFM5L0M2X4BC,6UZBM7202100WJ,7BVPM66DA2003H,,,4.2,0.00018474658,0.0,0.0,0.0,0,0,DJI Mini 4 Pro,1581F6Z9C2475003,6TVFM5L0M2X4BC,6UZBM7202100WJ,DJIFly,1.16.0
2025-06-20T01:10:28.053Z,304.2,1.5576233603809202,103.64077292302298,0.0,0.0,0.1,31.975708,0.0,0.0,0.0,0.0,0.0,0.0,-1.3,1.4,-71.6,AssistedTakeoff,GoHome,None,true,Already,32,5,Mini4Pro,true,false,Standby,Smart,true,true,false,None,true,MonitorError,false,false,false,false,false,false,false,false,false,false,0,YawFollow,0.0,0.0,-67.7,false,false,false,false,false,false,true,Full,90,90,394,364,364,1684,73,7.982,2.532,1844,2542,2,false,3.992,3.991,0.001,0.002,50.4,50.4,50.4,1.557622187294087,103.64077920006686,31.975708,120.0,true,FixedHeight,false,false,false,false,,true,false,false,,100,,120.0,41,DJIFly,1.16.0,DJI Mini 4 Pro,1581F6Z9C2475003,6TVFM5L0M2X4BC,6UZBM7202100WJ,7BVPM66DA2003H,,,4.2,0.00018474658,0.0,0.0,0.0,0,0,DJI Mini 4 Pro,1581F6Z9C2475003,6TVFM5L0M2X4BC,6UZBM7202100WJ,DJIFly,1.16.0
2025-06-20T01:10:28.155Z,304.3,1.5576233719349097,103.64077292886678,0.0,0.0,0.1,31.975708,0.0,0.0,0.0,0.0,0.0,0.0,-1.3,1.4,-71.6,AssistedTakeoff,GoHome,None,true,Already,32,5,Mini4Pro,true,false,Standby,Smart,true,true,false,None,true,MonitorError,false,false,false,false,false,false,false,false,false,false,0,YawFollow,0.0,0.0,-67.7,false,false,false,false,false,false,true,Full,90,90,387,364,364,1684,73,7.982,2.532,1844,2542,2,false,3.992,3.991,0.001,0.002,50.4,50.4,50.4,1.557622187294087,103.64077920006686,31.975708,120.0,true,FixedHeight,false,false,false,false,,true,false,false,,100,,120.0,41,DJIFly,1.16.0,DJI Mini 4 Pro,1581F6Z9C2475003,6TVFM5L0M2X4BC,6UZBM7202100WJ,7BVPM66DA2003H,,,4.2,0.00018474658,0.0,0.0,0.0,0,0,DJI Mini 4 Pro,1581F6Z9C2475003,6TVFM5L0M2X4BC,6UZBM7202100WJ,DJIFly,1.16.0
2025-06-20T01:10:28.256Z,304.4,1.5576233883316846,103.64077293291942,0.0,0.0,0.1,31.975708,0.0,0.0,0.0,0.0,0.0,0.0,-1.3,1.4,-71.6,AssistedTakeoff,GoHome,None,true,Already,32,5,Mini4Pro,true,false,Standby,Smart,true,true,false,None,true,MonitorError,false,false,false,false,false,false,false,false,false,false,0,YawFollow,0.0,0.0,-67.7,false,false,false,false,false,false,true,Full,90,90,374,364,364,1684,73,7.982,2.532,1844,2542,2,false,3.992,3.991,0.001,0.002,50.4,50.4,50.4,1.557622187294087,103.64077920006686,31.975708,120.0,true,FixedHeight,false,false,false,false,,true,false,false,,100,,120.0,41,DJIFly,1.16.0,DJI Mini 4 Pro,1581F6Z9C2475003,6TVFM5L0M2X4BC,6UZBM7202100WJ,7BVPM66DA2003H,,,4.2,0.00018474658,0.0,0.0,0.0,0,0,DJI Mini 4 Pro,1581F6Z9C2475003,6TVFM5L0M2X4BC,6UZBM7202100WJ,DJIFly,1.16.0
2025-06-20T01:10:28.357Z,304.5,1.55762341440359,103.64077292051834,0.0,0.0,0.1,31.975708,0.0,0.0,0.0,0.0,0.0,0.0,-1.3,1.4,-71.6,AssistedTakeoff,GoHome,None,true,Already,32,5,Mini4Pro,true,false,Standby,Smart,true,true,false,None,true,MonitorError,false,false,false,false,false,false,false,false,false,false,0,YawFollow,0.0,0.0,-67.7,false,false,false,false,false,false,true,Full,90,90,374,364,364,1684,73,7.982,2.532,1844,2542,2,false,3.992,3.991,0.001,0.002,50.4,50.4,50.4,1.557622187294087,103.64077920006686,31.975708,120.0,true,FixedHeight,false,false,false,false,,true,false,false,,100,,120.0,41,DJIFly,1.16.0,DJI Mini 4 Pro,1581F6Z9C2475003,6TVFM5L0M2X4BC,6UZBM7202100WJ,7BVPM66DA2003H,,,4.2,0.00018474658,0.0,0.0,0.0,0,0,DJI Mini 4 Pro,1581F6Z9C2475003,6TVFM5L0M2X4BC,6UZBM7202100WJ,DJIFly,1.16.0
2025-06-20T01:10:28.357Z,304.6,1.557623390890284,103.64077289835686,0.0,0.0,0.1,31.975708,0.0,0.0,0.0,0.0,0.0,0.0,-1.3,1.4,-71.6,AssistedTakeoff,GoHome,None,true,Already,32,5,Mini4Pro,true,false,Standby,Smart,true,true,false,None,true,MonitorError,false,false,false,false,false,false,false,false,false,false,0,YawFollow,0.0,0.0,-67.7,false,false,false,false,false,false,true,Full,90,90,364,364,364,1684,73,7.983,2.159,1843,2542,2,false,3.992,3.991,0.001,0.002,50.4,50.4,50.4,1.557622187294087,103.64077920006686,31.975708,120.0,true,FixedHeight,false,false,false,false,,true,false,false,,100,,120.0,41,DJIFly,1.16.0,DJI Mini 4 Pro,1581F6Z9C2475003,6TVFM5L0M2X4BC,6UZBM7202100WJ,7BVPM66DA2003H,,,4.2,0.00018474658,0.0,0.0,0.0,0,0,DJI Mini 4 Pro,1581F6Z9C2475003,6TVFM5L0M2X4BC,6UZBM7202100WJ,DJIFly,1.16.0
2025-06-20T01:10:28.461Z,304.7,1.5576233643299233,103.64077287900426,0.0,0.0,0.1,31.975708,0.0,0.0,0.0,0.0,0.0,0.0,-1.3,1.4,-71.6,AssistedTakeoff,GoHome,None,true,Already,32,5,Mini4Pro,true,false,Standby,Smart,true,true,false,None,true,MonitorError,false,false,false,false,false,false,false,false,false,false,0,YawFollow,0.0,0.0,-67.7,false,false,false,false,false,false,true,Full,0,90,364,364,364,1684,73,7.983,2.159,1843,2542,2,false,3.992,3.991,0.001,0.002,50.4,50.4,50.4,1.557622187294087,103.64077920006686,31.975708,120.0,true,FixedHeight,false,false,false,false,,true,false,false,,100,,120.0,41,DJIFly,1.16.0,DJI Mini 4 Pro,1581F6Z9C2475003,6TVFM5L0M2X4BC,6UZBM7202100WJ,7BVPM66DA2003H,,,4.2,0.00018474658,0.0,0.0,0.0,0,0,DJI Mini 4 Pro,1581F6Z9C2475003,6TVFM5L0M2X4BC,6UZBM7202100WJ,DJIFly,1.16.0
2025-06-20T01:10:28.560Z,304.8,1.557623322331225,103.64077290100933,0.0,0.0,0.1,31.975708,0.0,0.0,0.0,0.0,0.0,0.0,-1.3,1.4,-71.6,AssistedTakeoff,GoHome,None,true,Already,32,5,Mini4Pro,true,false,Standby,Smart,true,true,false,None,true,MonitorError,false,false,false,false,false,false,false,false,false,false,0,YawFollow,0.0,0.0,-67.7,false,false,false,false,false,false,true,Full,0,90,364,364,364,1684,73,7.983,2.159,1843,2542,2,false,3.992,3.991,0.001,0.002,50.4,50.4,50.4,1.557622187294087,103.64077920006686,31.975708,120.0,true,FixedHeight,false,false,false,false,,true,false,false,,100,,120.0,41,DJIFly,1.16.0,DJI Mini 4 Pro,1581F6Z9C2475003,6TVFM5L0M2X4BC,6UZBM7202100WJ,7BVPM66DA2003H,,,4.2,0.00018474658,0.0,0.0,0.0,0,0,DJI Mini 4 Pro,1581F6Z9C2475003,6TVFM5L0M2X4BC,6UZBM7202100WJ,DJIFly,1.16.0
2025-06-20T01:10:28.763Z,304.9,1.5576233384435476,103.64077289526622,0.0,0.0,0.1,31.975708,0.0,0.0,0.0,0.0,0.0,0.0,-1.3,1.4,-71.6,AssistedTakeoff,GoHome,None,true,Already,32,5,Mini4Pro,true,false,Standby,Smart,true,true,false,None,true,MonitorError,false,false,false,false,false,false,false,false,false,false,0,YawFollow,0.0,0.0,-67.7,false,false,false,false,false,false,true,Full,0,90,364,364,364,1684,73,7.983,2.159,1843,2542,2,false,3.992,3.991,0.001,0.002,50.4,50.4,50.4,1.557622187294087,103.64077920006686,31.975708,120.0,true,FixedHeight,false,false,false,false,,true,false,false,,100,,120.0,41,DJIFly,1.16.0,DJI Mini 4 Pro,1581F6Z9C2475003,6TVFM5L0M2X4BC,6UZBM7202100WJ,7BVPM66DA2003H,,,4.2,0.00018474658,0.0,0.0,0.0,0,0,DJI Mini 4 Pro,1581F6Z9C2475003,6TVFM5L0M2X4BC,6UZBM7202100WJ,DJIFly,1.16.0
